time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1326.930899,1.56E+03,7.93E+00,4.49E-04,71622,537.05793,1435.55528,1.41E+03,5.97E+00,9.54E+02,2.29E+00,1.56E+03,7.93E+00,0,,,,,537.05793,2.89E-03,1435.55528,1.98E-03,2.78E-02,-1.00E-01
1326.932288,1.54E+03,7.92E+00,4.49E-04,71623,537.0625,1435.56431,1.39E+03,5.96E+00,9.59E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.0625,2.92E-03,1435.56431,2.00E-03,2.88E-02,-8.79E-02
1326.933676,1.55E+03,7.92E+00,4.49E-04,71624,537.0683,1435.56005,1.41E+03,5.96E+00,9.52E+02,2.29E+00,1.55E+03,7.92E+00,0,,,,,537.0683,2.90E-03,1435.56005,1.99E-03,3.34E-02,-9.07E-02
1326.935065,1.55E+03,7.93E+00,4.49E-04,71625,537.05716,1435.55517,1.41E+03,5.97E+00,9.54E+02,2.29E+00,1.55E+03,7.93E+00,0,,,,,537.05716,2.88E-03,1435.55517,1.98E-03,2.00E-02,-1.08E-01
1326.936454,1.55E+03,7.91E+00,4.49E-04,71626,537.06909,1435.56766,1.40E+03,5.96E+00,9.51E+02,2.29E+00,1.55E+03,7.91E+00,0,,,,,537.06909,2.90E-03,1435.56766,1.99E-03,3.52E-02,-8.25E-02
1326.937843,1.56E+03,7.93E+00,4.49E-04,71627,537.06272,1435.5598,1.41E+03,5.97E+00,9.51E+02,2.30E+00,1.56E+03,7.93E+00,0,,,,,537.06272,2.89E-03,1435.5598,1.98E-03,2.26E-02,-1.01E-01
1326.939232,1.55E+03,7.91E+00,4.49E-04,71628,537.07102,1435.56067,1.40E+03,5.95E+00,9.51E+02,2.29E+00,1.55E+03,7.91E+00,0,,,,,537.07102,2.90E-03,1435.56067,1.99E-03,3.49E-02,-8.58E-02
1326.940621,1.55E+03,7.94E+00,4.49E-04,71629,537.06095,1435.55903,1.41E+03,5.97E+00,9.53E+02,2.30E+00,1.55E+03,7.94E+00,0,,,,,537.06095,2.90E-03,1435.55903,1.99E-03,2.49E-02,-9.77E-02
1326.94201,1.55E+03,7.92E+00,4.49E-04,71630,537.07108,1435.55835,1.41E+03,5.96E+00,9.48E+02,2.29E+00,1.55E+03,7.92E+00,0,,,,,537.07108,2.89E-03,1435.55835,1.98E-03,2.95E-02,-9.42E-02
1326.943399,1.54E+03,7.92E+00,4.49E-04,71631,537.06983,1435.56249,1.40E+03,5.96E+00,9.52E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.06983,2.92E-03,1435.56249,2.00E-03,3.33E-02,-8.66E-02
1326.944788,1.54E+03,7.90E+00,4.49E-04,71632,537.05603,1435.55402,1.40E+03,5.95E+00,9.49E+02,2.29E+00,1.54E+03,7.90E+00,0,,,,,537.05603,2.91E-03,1435.55402,1.99E-03,2.28E-02,-9.99E-02
1326.946176,1.54E+03,7.92E+00,4.49E-04,71633,537.05858,1435.55717,1.40E+03,5.96E+00,9.51E+02,2.30E+00,1.54E+03,7.92E+00,0,,,,,537.05858,2.90E-03,1435.55717,1.99E-03,2.70E-02,-9.81E-02
1326.947565,1.54E+03,7.91E+00,4.49E-04,71634,537.06729,1435.56136,1.40E+03,5.95E+00,9.51E+02,2.29E+00,1.54E+03,7.91E+00,0,,,,,537.06729,2.90E-03,1435.56136,1.99E-03,3.13E-02,-8.89E-02
1326.948954,1.53E+03,7.89E+00,4.49E-04,71635,537.06024,1435.55853,1.39E+03,5.94E+00,9.47E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06024,2.92E-03,1435.55853,2.00E-03,2.73E-02,-9.43E-02
1326.950343,1.55E+03,7.92E+00,4.49E-04,71636,537.06661,1435.55838,1.40E+03,5.96E+00,9.46E+02,2.29E+00,1.55E+03,7.92E+00,0,,,,,537.06661,2.90E-03,1435.55838,1.99E-03,3.11E-02,-9.21E-02
1326.951732,1.54E+03,7.90E+00,4.49E-04,71637,537.06076,1435.55398,1.40E+03,5.94E+00,9.45E+02,2.29E+00,1.54E+03,7.90E+00,0,,,,,537.06076,2.90E-03,1435.55398,1.99E-03,2.81E-02,-9.78E-02
1326.953121,1.53E+03,7.89E+00,4.49E-04,71638,537.06656,1435.5544,1.39E+03,5.94E+00,9.46E+02,2.29E+00,1.53E+03,7.89E+00,0,,,,,537.06656,2.91E-03,1435.5544,2.00E-03,2.58E-02,-9.71E-02
1326.95451,1.54E+03,7.89E+00,4.49E-04,71639,537.0606,1435.55383,1.40E+03,5.94E+00,9.47E+02,2.29E+00,1.54E+03,7.89E+00,0,,,,,537.0606,2.91E-03,1435.55383,1.99E-03,2.45E-02,-1.01E-01
1326.955899,1.54E+03,7.90E+00,4.49E-04,71640,537.06958,1435.56319,1.40E+03,5.94E+00,9.43E+02,2.29E+00,1.54E+03,7.90E+00,0,,,,,537.06958,2.89E-03,1435.56319,1.99E-03,3.72E-02,-8.58E-02
1326.957288,1.54E+03,7.90E+00,4.49E-04,71641,537.05925,1435.55844,1.40E+03,5.94E+00,9.43E+02,2.29E+00,1.54E+03,7.90E+00,0,,,,,537.05925,2.89E-03,1435.55844,1.99E-03,2.31E-02,-9.65E-02
1326.958676,1.55E+03,7.89E+00,4.49E-04,71642,537.06616,1435.55815,1.40E+03,5.94E+00,9.40E+02,2.28E+00,1.55E+03,7.89E+00,0,,,,,537.06616,2.89E-03,1435.55815,1.98E-03,2.95E-02,-9.15E-02
1326.960065,1.55E+03,7.91E+00,4.49E-04,71643,537.06385,1435.55306,1.41E+03,5.95E+00,9.44E+02,2.29E+00,1.55E+03,7.91E+00,0,,,,,537.06385,2.89E-03,1435.55306,1.98E-03,2.60E-02,-1.04E-01
1326.961454,1.53E+03,7.88E+00,4.49E-04,71644,537.07527,1435.56476,1.39E+03,5.93E+00,9.41E+02,2.28E+00,1.53E+03,7.88E+00,0,,,,,537.07527,2.91E-03,1435.56476,2.00E-03,3.62E-02,-8.13E-02
1326.962843,1.54E+03,7.90E+00,4.49E-04,71645,537.05232,1435.55366,1.40E+03,5.95E+00,9.40E+02,2.28E+00,1.54E+03,7.90E+00,0,,,,,537.05232,2.89E-03,1435.55366,1.99E-03,1.98E-02,-1.05E-01
1326.964232,1.54E+03,7.88E+00,4.49E-04,71646,537.06239,1435.56127,1.39E+03,5.93E+00,9.38E+02,2.28E+00,1.54E+03,7.88E+00,0,,,,,537.06239,2.91E-03,1435.56127,1.99E-03,2.98E-02,-9.20E-02
1326.965621,1.54E+03,7.89E+00,4.49E-04,71647,537.0647,1435.56139,1.40E+03,5.94E+00,9.39E+02,2.28E+00,1.54E+03,7.89E+00,0,,,,,537.0647,2.90E-03,1435.56139,1.99E-03,2.98E-02,-9.16E-02
1326.96701,1.53E+03,7.88E+00,4.49E-04,71648,537.06204,1435.55387,1.39E+03,5.93E+00,9.37E+02,2.28E+00,1.53E+03,7.88E+00,0,,,,,537.06204,2.91E-03,1435.55387,1.99E-03,2.56E-02,-1.01E-01
1326.968399,1.53E+03,7.88E+00,4.49E-04,71649,537.06253,1435.55671,1.39E+03,5.93E+00,9.39E+02,2.28E+00,1.53E+03,7.88E+00,0,,,,,537.06253,2.90E-03,1435.55671,1.99E-03,2.74E-02,-9.58E-02
1326.969787,1.54E+03,7.90E+00,4.49E-04,71650,537.07075,1435.56093,1.40E+03,5.95E+00,9.40E+02,2.29E+00,1.54E+03,7.90E+00,0,,,,,537.07075,2.91E-03,1435.56093,1.99E-03,3.07E-02,-9.11E-02
1326.971176,1.52E+03,7.88E+00,4.49E-04,71651,537.05782,1435.55712,1.39E+03,5.93E+00,9.40E+02,2.28E+00,1.52E+03,7.88E+00,0,,,,,537.05782,2.92E-03,1435.55712,2.00E-03,2.42E-02,-1.02E-01
1326.972565,1.53E+03,7.88E+00,4.49E-04,71652,537.06946,1435.56301,1.39E+03,5.93E+00,9.37E+02,2.28E+00,1.53E+03,7.88E+00,0,,,,,537.06946,2.92E-03,1435.56301,2.00E-03,3.48E-02,-8.35E-02
1326.973954,1.53E+03,7.86E+00,4.49E-04,71653,537.05522,1435.55273,1.39E+03,5.92E+00,9.33E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.05522,2.90E-03,1435.55273,1.99E-03,2.36E-02,-1.06E-01
1326.975343,1.54E+03,7.89E+00,4.49E-04,71654,537.06159,1435.56155,1.40E+03,5.94E+00,9.33E+02,2.29E+00,1.54E+03,7.89E+00,0,,,,,537.06159,2.90E-03,1435.56155,1.99E-03,2.93E-02,-9.31E-02
1326.976732,1.53E+03,7.87E+00,4.49E-04,71655,537.06003,1435.55982,1.39E+03,5.92E+00,9.33E+02,2.28E+00,1.53E+03,7.87E+00,0,,,,,537.06003,2.91E-03,1435.55982,2.00E-03,2.71E-02,-9.42E-02
1326.978121,1.53E+03,7.86E+00,4.49E-04,71656,537.06829,1435.56078,1.39E+03,5.92E+00,9.34E+02,2.28E+00,1.53E+03,7.86E+00,0,,,,,537.06829,2.91E-03,1435.56078,2.00E-03,3.11E-02,-8.77E-02
1326.97951,1.53E+03,7.87E+00,4.48E-04,71657,537.06429,1435.55614,1.39E+03,5.93E+00,9.35E+02,2.28E+00,1.53E+03,7.87E+00,0,,,,,537.06429,2.90E-03,1435.55614,1.99E-03,2.46E-02,-1.02E-01
1326.980899,1.53E+03,7.86E+00,4.48E-04,71658,537.0681,1435.56187,1.39E+03,5.92E+00,9.32E+02,2.28E+00,1.53E+03,7.86E+00,0,,,,,537.0681,2.92E-03,1435.56187,2.00E-03,3.18E-02,-8.79E-02
1326.982287,1.53E+03,7.87E+00,4.48E-04,71659,537.05984,1435.55739,1.39E+03,5.92E+00,9.32E+02,2.28E+00,1.53E+03,7.87E+00,0,,,,,537.05984,2.91E-03,1435.55739,1.99E-03,2.51E-02,-1.01E-01
1326.983676,1.53E+03,7.87E+00,4.48E-04,71660,537.05994,1435.55743,1.39E+03,5.93E+00,9.35E+02,2.28E+00,1.53E+03,7.87E+00,0,,,,,537.05994,2.90E-03,1435.55743,1.99E-03,2.89E-02,-1.01E-01
1326.985065,1.52E+03,7.86E+00,4.48E-04,71661,537.06238,1435.56089,1.38E+03,5.92E+00,9.34E+02,2.28E+00,1.52E+03,7.86E+00,0,,,,,537.06238,2.92E-03,1435.56089,2.00E-03,2.75E-02,-9.43E-02
1326.986454,1.52E+03,7.86E+00,4.48E-04,71662,537.05816,1435.56006,1.39E+03,5.92E+00,9.34E+02,2.28E+00,1.52E+03,7.86E+00,0,,,,,537.05816,2.91E-03,1435.56006,2.00E-03,2.24E-02,-9.51E-02
1326.987843,1.53E+03,7.87E+00,4.48E-04,71663,537.06337,1435.55765,1.39E+03,5.93E+00,9.31E+02,2.28E+00,1.53E+03,7.87E+00,0,,,,,537.06337,2.90E-03,1435.55765,1.99E-03,3.26E-02,-9.42E-02
1326.989232,1.53E+03,7.87E+00,4.48E-04,71664,537.06693,1435.56121,1.39E+03,5.92E+00,9.34E+02,2.28E+00,1.53E+03,7.87E+00,0,,,,,537.06693,2.91E-03,1435.56121,2.00E-03,3.08E-02,-9.01E-02
1326.990621,1.52E+03,7.86E+00,4.48E-04,71665,537.06765,1435.55306,1.38E+03,5.92E+00,9.34E+02,2.28E+00,1.52E+03,7.86E+00,0,,,,,537.06765,2.92E-03,1435.55306,2.00E-03,2.93E-02,-1.00E-01
1326.99201,1.55E+03,7.88E+00,4.48E-04,71666,537.0629,1435.56031,1.40E+03,5.93E+00,9.30E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.0629,2.88E-03,1435.56031,1.98E-03,2.69E-02,-9.08E-02
1326.993399,1.52E+03,7.86E+00,4.48E-04,71667,537.06914,1435.55982,1.39E+03,5.92E+00,9.30E+02,2.27E+00,1.52E+03,7.86E+00,0,,,,,537.06914,2.92E-03,1435.55982,2.00E-03,2.80E-02,-9.18E-02
1326.994787,1.55E+03,7.87E+00,4.48E-04,71668,537.06255,1435.5594,1.40E+03,5.93E+00,9.28E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.06255,2.88E-03,1435.5594,1.98E-03,2.54E-02,-9.66E-02
1326.996176,1.54E+03,7.87E+00,4.48E-04,71669,537.06669,1435.56652,1.40E+03,5.92E+00,9.28E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06669,2.89E-03,1435.56652,1.98E-03,3.80E-02,-8.11E-02
1326.997565,1.54E+03,7.86E+00,4.48E-04,71670,537.05236,1435.54904,1.40E+03,5.92E+00,9.28E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.05236,2.89E-03,1435.54904,1.98E-03,1.55E-02,-1.16E-01
1326.998954,1.55E+03,7.87E+00,4.48E-04,71671,537.07348,1435.56742,1.40E+03,5.92E+00,9.28E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.07348,2.90E-03,1435.56742,1.98E-03,4.31E-02,-7.59E-02
1327.000343,1.53E+03,7.86E+00,4.48E-04,71672,537.05473,1435.55293,1.39E+03,5.91E+00,9.30E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.05473,2.90E-03,1435.55293,1.99E-03,2.10E-02,-1.03E-01
1327.001732,1.54E+03,7.87E+00,4.48E-04,71673,537.06782,1435.56362,1.40E+03,5.92E+00,9.28E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06782,2.89E-03,1435.56362,1.98E-03,3.36E-02,-8.55E-02
1327.003121,1.52E+03,7.84E+00,4.48E-04,71674,537.0624,1435.55472,1.38E+03,5.90E+00,9.28E+02,2.27E+00,1.52E+03,7.84E+00,0,,,,,537.0624,2.91E-03,1435.55472,2.00E-03,2.40E-02,-1.02E-01
1327.00451,1.53E+03,7.86E+00,4.48E-04,71675,537.06078,1435.55802,1.39E+03,5.92E+00,9.30E+02,2.28E+00,1.53E+03,7.86E+00,0,,,,,537.06078,2.90E-03,1435.55802,2.00E-03,2.82E-02,-9.54E-02
1327.005898,1.54E+03,7.87E+00,4.48E-04,71676,537.06377,1435.55891,1.40E+03,5.93E+00,9.24E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06377,2.90E-03,1435.55891,1.99E-03,2.75E-02,-9.40E-02
1327.007287,1.53E+03,7.86E+00,4.48E-04,71677,537.064,1435.55569,1.39E+03,5.92E+00,9.28E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.064,2.90E-03,1435.55569,1.99E-03,2.80E-02,-9.74E-02
1327.008676,1.55E+03,7.87E+00,4.48E-04,71678,537.06899,1435.56103,1.40E+03,5.92E+00,9.27E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.06899,2.89E-03,1435.56103,1.98E-03,3.28E-02,-9.13E-02
1327.010065,1.54E+03,7.87E+00,4.48E-04,71679,537.06523,1435.55703,1.40E+03,5.92E+00,9.31E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06523,2.90E-03,1435.55703,1.99E-03,2.29E-02,-9.70E-02
1327.011454,1.53E+03,7.86E+00,4.48E-04,71680,537.07322,1435.56504,1.39E+03,5.92E+00,9.29E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.07322,2.90E-03,1435.56504,1.99E-03,3.48E-02,-8.64E-02
1327.012843,1.55E+03,7.88E+00,4.48E-04,71681,537.05947,1435.55862,1.40E+03,5.93E+00,9.26E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.05947,2.88E-03,1435.55862,1.98E-03,2.30E-02,-1.02E-01
1327.014232,1.54E+03,7.86E+00,4.48E-04,71682,537.06627,1435.56004,1.39E+03,5.92E+00,9.25E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.06627,2.90E-03,1435.56004,1.99E-03,3.44E-02,-9.32E-02
1327.015621,1.53E+03,7.86E+00,4.48E-04,71683,537.05927,1435.55495,1.39E+03,5.92E+00,9.29E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.05927,2.90E-03,1435.55495,1.99E-03,2.09E-02,-1.03E-01
1327.01701,1.55E+03,7.88E+00,4.48E-04,71684,537.05919,1435.55557,1.41E+03,5.93E+00,9.28E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.05919,2.88E-03,1435.55557,1.98E-03,2.51E-02,-9.86E-02
1327.018398,1.54E+03,7.86E+00,4.48E-04,71685,537.07094,1435.55915,1.40E+03,5.92E+00,9.27E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.07094,2.89E-03,1435.55915,1.98E-03,3.47E-02,-9.23E-02
1327.019787,1.54E+03,7.87E+00,4.48E-04,71686,537.06649,1435.55777,1.40E+03,5.92E+00,9.29E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06649,2.90E-03,1435.55777,1.99E-03,2.58E-02,-9.87E-02
1327.021176,1.54E+03,7.86E+00,4.48E-04,71687,537.0592,1435.55196,1.39E+03,5.92E+00,9.29E+02,2.28E+00,1.54E+03,7.86E+00,0,,,,,537.0592,2.90E-03,1435.55196,1.99E-03,2.34E-02,-1.01E-01
1327.022565,1.54E+03,7.86E+00,4.48E-04,71688,537.0708,1435.55931,1.40E+03,5.92E+00,9.25E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.0708,2.89E-03,1435.55931,1.98E-03,3.15E-02,-9.01E-02
1327.023954,1.54E+03,7.86E+00,4.48E-04,71689,537.06104,1435.55779,1.40E+03,5.92E+00,9.23E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.06104,2.89E-03,1435.55779,1.98E-03,2.79E-02,-9.31E-02
1327.025343,1.55E+03,7.88E+00,4.48E-04,71690,537.06788,1435.56193,1.40E+03,5.93E+00,9.28E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.06788,2.89E-03,1435.56193,1.98E-03,3.10E-02,-8.78E-02
1327.026732,1.54E+03,7.87E+00,4.48E-04,71691,537.05984,1435.55196,1.40E+03,5.92E+00,9.29E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.05984,2.88E-03,1435.55196,1.98E-03,2.49E-02,-1.05E-01
1327.028121,1.54E+03,7.86E+00,4.48E-04,71692,537.06681,1435.56286,1.40E+03,5.92E+00,9.25E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.06681,2.89E-03,1435.56286,1.99E-03,2.97E-02,-9.21E-02
1327.02951,1.54E+03,7.86E+00,4.48E-04,71693,537.06571,1435.55606,1.39E+03,5.92E+00,9.27E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.06571,2.89E-03,1435.55606,1.99E-03,2.69E-02,-9.74E-02
1327.030898,1.55E+03,7.87E+00,4.48E-04,71694,537.06252,1435.55989,1.40E+03,5.93E+00,9.28E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.06252,2.88E-03,1435.55989,1.98E-03,3.33E-02,-9.10E-02
1327.032287,1.54E+03,7.87E+00,4.48E-04,71695,537.06842,1435.56029,1.40E+03,5.93E+00,9.28E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06842,2.89E-03,1435.56029,1.98E-03,3.20E-02,-9.33E-02
1327.033676,1.55E+03,7.88E+00,4.48E-04,71696,537.06522,1435.55154,1.40E+03,5.93E+00,9.27E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.06522,2.88E-03,1435.55154,1.98E-03,2.13E-02,-1.00E-01
1327.035065,1.54E+03,7.87E+00,4.48E-04,71697,537.06432,1435.55874,1.40E+03,5.92E+00,9.28E+02,2.28E+00,1.54E+03,7.87E+00,0,,,,,537.06432,2.88E-03,1435.55874,1.98E-03,3.02E-02,-9.32E-02
1327.036454,1.54E+03,7.87E+00,4.48E-04,71698,537.06286,1435.55728,1.40E+03,5.92E+00,9.24E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06286,2.88E-03,1435.55728,1.98E-03,2.33E-02,-9.66E-02
1327.037843,1.55E+03,7.88E+00,4.48E-04,71699,537.0765,1435.56405,1.40E+03,5.93E+00,9.28E+02,2.28E+00,1.55E+03,7.88E+00,0,,,,,537.0765,2.88E-03,1435.56405,1.98E-03,3.66E-02,-8.66E-02
1327.039232,1.55E+03,7.87E+00,4.48E-04,71700,537.05892,1435.55024,1.41E+03,5.92E+00,9.25E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.05892,2.87E-03,1435.55024,1.97E-03,2.07E-02,-1.07E-01
1327.040621,1.54E+03,7.87E+00,4.48E-04,71701,537.06484,1435.55676,1.40E+03,5.92E+00,9.28E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06484,2.89E-03,1435.55676,1.98E-03,2.66E-02,-9.65E-02
1327.042009,1.53E+03,7.86E+00,4.48E-04,71702,537.05907,1435.5585,1.39E+03,5.91E+00,9.25E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.05907,2.89E-03,1435.5585,1.99E-03,2.32E-02,-1.03E-01
1327.043398,1.55E+03,7.87E+00,4.48E-04,71703,537.07056,1435.55541,1.41E+03,5.93E+00,9.24E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.07056,2.87E-03,1435.55541,1.97E-03,3.50E-02,-9.28E-02
1327.044787,1.57E+03,7.88E+00,4.48E-04,71704,537.06854,1435.56519,1.42E+03,5.93E+00,9.25E+02,2.27E+00,1.57E+03,7.88E+00,0,,,,,537.06854,2.86E-03,1435.56519,1.96E-03,3.57E-02,-7.99E-02
1327.046176,1.55E+03,7.88E+00,4.48E-04,71705,537.05731,1435.5534,1.40E+03,5.93E+00,9.28E+02,2.28E+00,1.55E+03,7.88E+00,0,,,,,537.05731,2.88E-03,1435.5534,1.98E-03,2.17E-02,-1.04E-01
1327.047565,1.54E+03,7.86E+00,4.48E-04,71706,537.06648,1435.55579,1.40E+03,5.92E+00,9.27E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.06648,2.90E-03,1435.55579,1.99E-03,3.06E-02,-9.59E-02
1327.048954,1.55E+03,7.87E+00,4.48E-04,71707,537.05964,1435.55806,1.40E+03,5.93E+00,9.26E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.05964,2.88E-03,1435.55806,1.98E-03,2.62E-02,-9.58E-02
1327.050343,1.55E+03,7.88E+00,4.48E-04,71708,537.07276,1435.56321,1.40E+03,5.93E+00,9.25E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.07276,2.88E-03,1435.56321,1.98E-03,3.79E-02,-8.01E-02
1327.051732,1.53E+03,7.86E+00,4.48E-04,71709,537.06663,1435.55314,1.39E+03,5.92E+00,9.28E+02,2.27E+00,1.53E+03,7.86E+00,0,,,,,537.06663,2.90E-03,1435.55314,1.99E-03,2.86E-02,-9.89E-02
1327.053121,1.54E+03,7.87E+00,4.48E-04,71710,537.0574,1435.56005,1.40E+03,5.93E+00,9.29E+02,2.28E+00,1.54E+03,7.87E+00,0,,,,,537.0574,2.89E-03,1435.56005,1.98E-03,2.23E-02,-1.02E-01
1327.054509,1.55E+03,7.87E+00,4.48E-04,71711,537.07691,1435.56611,1.40E+03,5.92E+00,9.25E+02,2.27E+00,1.55E+03,7.87E+00,0,,,,,537.07691,2.89E-03,1435.56611,1.98E-03,3.88E-02,-7.60E-02
1327.055898,1.54E+03,7.87E+00,4.48E-04,71712,537.05739,1435.55519,1.40E+03,5.92E+00,9.26E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.05739,2.89E-03,1435.55519,1.98E-03,1.96E-02,-1.00E-01
1327.057287,1.54E+03,7.87E+00,4.48E-04,71713,537.06555,1435.55683,1.40E+03,5.92E+00,9.29E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06555,2.90E-03,1435.55683,1.99E-03,3.27E-02,-9.75E-02
1327.058676,1.55E+03,7.88E+00,4.48E-04,71714,537.06734,1435.56033,1.41E+03,5.93E+00,9.28E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.06734,2.87E-03,1435.56033,1.97E-03,3.14E-02,-9.21E-02
1327.060065,1.54E+03,7.86E+00,4.48E-04,71715,537.06743,1435.5538,1.40E+03,5.92E+00,9.25E+02,2.27E+00,1.54E+03,7.86E+00,0,,,,,537.06743,2.89E-03,1435.5538,1.98E-03,3.39E-02,-1.04E-01
1327.061454,1.54E+03,7.87E+00,4.48E-04,71716,537.06579,1435.56174,1.40E+03,5.93E+00,9.30E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.06579,2.89E-03,1435.56174,1.98E-03,2.40E-02,-9.02E-02
1327.062843,1.54E+03,7.87E+00,4.48E-04,71717,537.05533,1435.55776,1.40E+03,5.93E+00,9.29E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.05533,2.88E-03,1435.55776,1.98E-03,1.99E-02,-1.04E-01
1327.064232,1.54E+03,7.88E+00,4.48E-04,71718,537.06996,1435.56017,1.40E+03,5.93E+00,9.27E+02,2.27E+00,1.54E+03,7.88E+00,0,,,,,537.06996,2.90E-03,1435.56017,1.99E-03,3.43E-02,-8.76E-02
1327.065621,1.55E+03,7.88E+00,4.48E-04,71719,537.06534,1435.55778,1.40E+03,5.93E+00,9.29E+02,2.28E+00,1.55E+03,7.88E+00,0,,,,,537.06534,2.88E-03,1435.55778,1.98E-03,2.96E-02,-9.45E-02
1327.067009,1.55E+03,7.87E+00,4.48E-04,71720,537.06734,1435.55768,1.40E+03,5.92E+00,9.27E+02,2.28E+00,1.55E+03,7.87E+00,0,,,,,537.06734,2.88E-03,1435.55768,1.98E-03,2.99E-02,-9.52E-02
1327.068398,1.54E+03,7.87E+00,4.48E-04,71721,537.06161,1435.55646,1.40E+03,5.93E+00,9.31E+02,2.28E+00,1.54E+03,7.87E+00,0,,,,,537.06161,2.89E-03,1435.55646,1.98E-03,2.39E-02,-9.68E-02
1327.069787,1.54E+03,7.87E+00,4.48E-04,71722,537.05981,1435.55804,1.40E+03,5.93E+00,9.29E+02,2.27E+00,1.54E+03,7.87E+00,0,,,,,537.05981,2.89E-03,1435.55804,1.98E-03,2.01E-02,-9.95E-02
1327.071176,1.54E+03,7.87E+00,4.48E-04,71723,537.07006,1435.56308,1.40E+03,5.92E+00,9.31E+02,2.28E+00,1.54E+03,7.87E+00,0,,,,,537.07006,2.89E-03,1435.56308,1.99E-03,3.82E-02,-8.51E-02
1327.072565,1.56E+03,7.88E+00,4.48E-04,71724,537.06326,1435.5601,1.41E+03,5.93E+00,9.27E+02,2.27E+00,1.56E+03,7.88E+00,0,,,,,537.06326,2.86E-03,1435.5601,1.97E-03,2.68E-02,-9.31E-02
1327.073954,1.56E+03,7.89E+00,4.48E-04,71725,537.06251,1435.55668,1.41E+03,5.94E+00,9.29E+02,2.28E+00,1.56E+03,7.89E+00,0,,,,,537.06251,2.87E-03,1435.55668,1.97E-03,2.81E-02,-9.70E-02
1327.075343,1.55E+03,7.88E+00,4.48E-04,71726,537.06886,1435.55588,1.41E+03,5.93E+00,9.29E+02,2.28E+00,1.55E+03,7.88E+00,0,,,,,537.06886,2.87E-03,1435.55588,1.97E-03,3.00E-02,-9.93E-02
1327.076732,1.54E+03,7.88E+00,4.48E-04,71727,537.06181,1435.56066,1.40E+03,5.93E+00,9.28E+02,2.27E+00,1.54E+03,7.88E+00,0,,,,,537.06181,2.89E-03,1435.56066,1.98E-03,2.55E-02,-8.93E-02
1327.07812,1.55E+03,7.88E+00,4.48E-04,71728,537.06753,1435.55919,1.41E+03,5.93E+00,9.29E+02,2.27E+00,1.55E+03,7.88E+00,0,,,,,537.06753,2.88E-03,1435.55919,1.97E-03,3.23E-02,-9.41E-02
